SM85,14834
SM86,16915
SM87,19385
SM88,531
SM90,19383
SM91,70
SM807,20656
SM759,20580
SM760,20581
SM761,14298
SM762,1333
SM765,3492
SM785,20638
SM786,20639
SM787,20640
SM788,20641
SM789,20642
SM327,2842
SM328,17016
SM330,19755
SM799,4699
SM800,15814
SM801,13
SM802,20651
SM804,20679
SM805,20654
SM842,21326
SM955,5365
SM956,5787
SM957,5223
SM958,2842
SM959,8030
SM960,14149
SM961,5386
SM962,22681
SM988,23303
SM989,23322
SM991,23344
SM992,23347
SM8,3228
SM9,19316
SM1259,11430
SM1264,25394
SM1265,26075
SM1285,6940
SM1286,7578
SM1287,6165
SM1288,26838
SM1290,17990
SM1291,16837
SM1292,26140
SM363,19992
SM18,17157
SM19,8124
SM20,19331
SM331,17016
SM332,19757
SM333,19758
SM334,8983
SM335,19759
SM336,19760
SM353,950
SM354,17325
SM1122,575
SM1123,8829
SM1124,8841
SM1125,12355
SM1126,11430
SM1127,3897
SM1128,10506
SM1129,3159
SM197,3228
SM249,19593
SM894,11193
SM895,22418
SM896,22445
SM897,15017
SM898,9556
SM899,22022
SM900,22448
SM862,4687
SM863,4377
SM864,21392
SM865,21393
SM866,8689
SM867,6141
SM868,3897
SM869,21394
SM870,5650
SM871,21395
SM872,21413
SM69,287
SM70,19380
SM71,19381
SM309,19747
SM310,11293
SM312,19748
SM313,19750
SM314,3226
SM795,10365
SM796,20647
SM797,1957
SM798,20648
SM356,19983
SM368,19700
SM369,20009
SM370,20010
SM371,20011
SM384,20024
SM394,20049
SM395,9222
SM396,287
SM1281,26148
SM1282,25037
SM1283,26177
SM1284,10415
SM25,19335
SM26,4794
SM27,19336
SM28,17301
SM29,19337
SM30,19338
SM31,19339
SM32,216
SM375,20019
SM376,20020
SM377,321
SM378,19423
SM379,20022
SM380,20021
SM383,20026
SM96,12526
SM208,2893
SM235,19583
SM236,17703
SM283,17253
SM284,19694
SM286,11965
SM288,12355
SM289,3708
SM699,20503
SM1158,4137
SM1159,10586
SM1160,14390
SM1161,13918
SM1162,12093
SM1163,11734
SM1164,11480
SM1165,24768
SM1166,10410
SM1167,2256
SM1168,21559
SM1169,1064
SM1170,24775
SM1171,17426
SM1172,2366
SM1173,24778
SM1174,10423
SM1175,183
SM1177,24744
SM1178,17155
SM1179,5783
SM528,1645
SM543,20303
SM545,10306
SM1,19254
SM82,6421
SM625,10368
SM626,20406
SM250,19611
SM251,16959
SM252,14101
SM170,19462
SM679,20486
SM680,20507
SM682,20487
SM683,20501
SM684,7503
SM685,20490
SM1304,9475
SM1305,15921
SM1306,27802
SM808,20657
SM174,3527
SM175,19466
SM176,19467
SM583,478
SM463,659
SM464,20273
SM470,12518
SM476,3799
SM1111,7996
SM1113,5365
SM1114,5787
SM1115,5223
SM1116,2842
SM1117,8030
SM1118,14149
SM1119,5386
SM1120,5933
SM1121,15875
SM1130,5402
SM1131,5386
SM780,20633
SM781,20634
SM782,20635
SM783,20636
SM784,20637
SM499,20246
SM501,20250
SM502,3897
SM1250,25226
SM1329,29494
SM1330,27939
SM1331,27993
SM1334,12640
SM1335,28011
SM1340,28014
SM1323,8521
SM1324,27916
SM1325,20690
SM1321,23665
SM1376,28364
SM1377,28366
SM1378,28380
SM1379,28381
SM1380,28391
SM1381,17104
SM1382,17803
SM1383,28393
SM1384,28394
SM1385,28411
SM1386,806
SM273,19671
SM648,20427
SM1008,23409
SM1009,4668
SM1010,23412
SM1083,22642
SM1084,1882
SM1085,22643
SM1152,13686
SM1153,2447
SM1154,3725
SM1155,1064
SM1156,531
SM1157,7549
SM1235,24828
SM1236,24829
SM1237,12355
SM1238,7180
SM1239,4149
SM1240,23268
SM1241,7719
SM1242,234
SM1243,8841
SM1244,11937
SM1245,25031
SM1246,24562
SM1247,25214
SM1248,25215
SM1249,25217
SM1263,12780
SM1261,13098
SM1262,25402
SM254,19612
SM255,4515
SM256,19614
SM257,16851
SM47,19360
SM48,11293
SM49,19355
SM50,19356
SM843,8966
SM1315,27888
SM1316,7697
SM1317,27905
SM1318,27906
SM1319,27907
SM1320,27911
SM1326,27934
SM1327,2842
SM1252,16855
SM1253,25228
SM1254,12029
SM1258,25283
SM364,8774
SM366,19994
SM367,2580
SM740,5433
SM741,20566
SM742,10562
SM743,20575
SM744,20568
SM10,18061
SM11,19320
SM12,19319
SM689,20493
SM23,3262
SM727,20553
SM728,20554
SM729,20555
SM730,1978
SM165,1466
SM166,19459
SM167,19456
SM168,19460
SM169,19461
SM1189,17155
SM1190,9365
SM1191,6082
SM1193,5386
SM1194,14390
SM1195,2802
SM1196,24783
SM1197,11993
SM1198,24784
SM1199,24785
SM1200,15879
SM1201,24796
SM1202,24797
SM1203,24798
SM1204,2366
SM1205,6275
SM1206,9167
SM1207,24800
SM1208,9262
SM1209,24801
SM1210,1005
SM1211,2802
SM1212,10276
SM1213,1850
SM1214,3641
SM1215,5783
SM1216,7558
SM1217,24802
SM1218,5856
SM1219,24785
SM1220,2447
SM1221,11308
SM1222,24803
SM1223,24804
SM1224,5386
SM1225,24805
SM1227,10904
SM1228,1938
SM1229,8762
SM1230,24817
SM1231,24818
SM1232,8813
SM1233,14132
SM1234,11430
SM907,22470
SM80,3883
SM55,17829
SM114,19402
SM127,19405
SM128,19406
SM145,19431
SM146,19432
SM628,13981
SM629,20407
SM639,20421
SM640,6628
SM641,1415
SM833,6165
SM109,19400
SM110,3897
SM111,5386
SM112,19401
SM113,4702
SM667,3545
SM668,20463
SM490,20239
SM491,20240
SM492,20241
SM56,531
SM57,3897
SM58,3897
SM24,19334
SM535,1482
SM537,16837
SM538,1878
SM539,20299
SM540,20300
SM541,20301
SM542,1832
SM520,6259
SM521,20277
SM686,20491
SM687,20492
SM688,20489
SM755,16854
SM756,20577
SM757,20578
SM282,19682
SM1299,26144
SM1300,3456
SM912,7134
SM913,20100
SM914,22632
SM915,17631
SM916,17812
SM343,19777
SM344,19778
SM345,19779
SM346,19780
SM348,19781
SM349,9133
SM350,19980
SM1442,23411
SM1443,14815
SM1444,7070
SM1445,9280
SM1446,15891
SM1447,28957
SM1448,12544
SM1449,14787
SM1450,28967
SM1452,1381
SM1453,21886
SM1454,1663
SM1455,362
SM1456,28973
SM1457,29
SM1458,29
SM1459,19386
SM1460,1850
SM1461,1086
SM1462,28975
SM1463,1606
SM911,22631
SM750,16855
SM751,20573
SM752,19776
SM753,9126
SM754,7685
SM711,20519
SM690,16992
SM621,20384
SM622,20385
SM624,1647
SM147,19433
SM148,19434
SM149,19435
SM150,19436
SM151,3551
SM152,3124
SM153,19437
SM358,19985
SM359,3230
SM210,19542
SM211,16835
SM212,19536
SM213,19382
SM214,19537
SM717,19384
SM731,20556
SM14,19323
SM1095,7675
SM1096,4746
SM1097,3939
SM1098,9132
SM1099,9126
SM1100,15349
SM1101,15573
SM1102,12185
SM1103,8251
SM1104,22647
SM1105,10431
SM1106,22648
SM1107,1198
SM1108,22649
SM976,23236
SM977,23240
SM978,23245
SM979,23254
SM980,23270
SM981,23271
SM983,23278
SM984,28439
SM986,23279
SM987,23282
SM404,17301
SM405,20074
SM406,20075
SM408,20076
SM586,20350
SM603,20368
SM604,1382
SM605,20369
SM606,20377
SM237,15173
SM238,15280
SM596,20365
SM597,20366
SM598,10423
SM276,2766
SM278,19680
SM280,19681
SM855,21252
SM3,19256
SM4,19257
SM5,4702
SM1109,14075
SM1110,12766
SM1132,10423
SM1134,23467
SM1135,23472
SM1136,23473
SM1137,23474
SM1138,23618
SM1139,23619
SM1149,9148
SM1150,9148
SM1151,24745
SM677,14398
SM963,12093
SM964,6193
SM965,17630
SM967,22725
SM968,22720
SM969,22722
SM970,22723
SM971,22724
SM972,21246
SM973,7599
SM974,23233
SM975,23234
SM703,20505
SM219,16886
SM207,19526
SM220,14797
SM672,20462
SM673,20468
SM674,556
SM675,20465
SM676,20466
SM316,19752
SM317,19753
SM319,12513
SM320,11424
SM790,722
SM587,127
SM588,4865
SM710,20518
SM716,20527
SM749,17709
SM258,19622
SM209,19541
SM16,19327
SM17,19328
SM355,19982
SM180,3665
SM181,19500
SM182,19496
SM183,16011
SM185,238
SM186,9126
SM187,19507
SM188,19508
SM718,20535
SM719,20528
SM337,19761
SM340,19775
SM342,19776
SM519,20263
SM550,520
SM551,3672
SM553,20328
SM555,20335
SM556,20336
SM557,20329
SM558,20330
SM559,20331
SM73,3659
SM74,10586
SM75,8762
SM440,20151
SM441,3578
SM442,16531
SM443,3725
SM155,19438
SM156,17157
SM157,19449
SM158,19450
SM240,19584
SM241,19576
SM242,17225
SM243,19577
SM244,12159
SM192,19380
SM245,12297
SM372,19993
SM97,19390
SM63,19375
SM64,4380
SM65,15451
SM66,19376
SM67,9941
SM13,19321
SM115,1608
SM117,7277
SM106,1466
SM107,1978
SM108,11925
SM493,20248
SM494,20238
SM495,20242
SM496,20243
SM497,20244
SM498,20245
SM873,21417
SM874,1882
SM875,21414
SM291,19695
SM772,20603
SM773,20604
SM814,1333
SM774,7506
SM775,20605
SM776,20606
SM777,20607
SM779,20632
SM436,3673
SM437,11901
SM438,20156
SM571,3251
SM572,222
SM573,20345
SM574,2608
SM575,20339
SM576,20344
SM422,20083
SM423,20095
SM424,20096
SM425,20124
SM426,15891
SM428,20125
SM429,2700
SM432,20127
SM385,20025
SM386,20027
SM503,3897
SM611,14275
SM612,20379
SM613,2986
SM614,20380
SM615,20381
SM616,20382
SM669,7304
SM670,20461
SM671,15866
SM1140,23620
SM1141,2425
SM1142,23979
SM1143,23587
SM1144,2774
SM1145,24309
SM1146,20431
SM617,4960
SM618,11626
SM619,20383
SM620,17308
SM658,20445
SM21,19332
SM22,19333
SM35,19344
SM36,9900
SM37,19345
SM38,13153
SM39,19346
SM40,5263
SM819,5386
SM1412,28450
SM1413,28451
SM1414,28452
SM1415,28453
SM1416,28450
SM1417,28453
SM1418,23350
SM1419,28454
SM1420,23360
SM1421,23394
SM1422,23401
SM1423,19776
SM1424,21792
SM1425,23404
SM1426,23407
SM1427,12567
SM1428,23409
SM1429,23467
SM1430,23472
SM1431,23473
SM1432,23474
SM1433,23398
SM1434,23254
SM1435,23271
SM1436,23400
SM1439,22089
SM1464,9076
SM1465,16925
SM1466,29012
SM1467,29013
SM1468,29014
SM1469,29016
SM820,20297
SM821,20778
SM822,20779
SM823,20781
SM824,5594
SM825,10393
SM826,14107
SM827,20983
SM828,163
SM829,21007
SM831,15932
SM832,15966
SM861,21323
SM132,19408
SM133,14306
SM135,19423
SM137,19424
SM138,7549
SM139,19426
SM140,19425
SM141,19427
SM142,19428
SM143,19429
SM144,19430
SM205,3094
SM206,17896
SM635,20415
SM267,19656
SM272,16900
SM662,20451
SM93,3897
SM94,19388
SM95,19389
SM360,20018
SM361,19990
SM362,19991
SM745,20569
SM746,6193
SM747,20571
SM748,20572
SM154,47
SM568,20333
SM720,20529
SM721,20530
SM722,3499
SM723,20532
SM724,20533
SM725,20534
SM726,12540
SM589,20352
SM590,20353
SM591,25
SM592,701
SM593,20354
SM566,1107
SM567,20332
SM190,19516
SM191,19512
SM732,20557
SM733,19426
SM734,20558
SM735,15739
SM736,20560
SM737,20561
SM738,1801
SM739,20564
SM215,19545
SM227,14660
SM229,19559
SM231,19560
SM233,19561
SM234,170
SM193,12392
SM195,19518
SM196,19519
SM809,20658
SM810,20659
SM811,1606
SM834,3854
SM835,15317
SM836,7549
SM837,16506
SM838,14843
SM839,8829
SM840,21311
SM841,859
SM993,23348
SM995,23350
SM996,23360
SM997,23390
SM998,23394
SM999,23396
SM1000,23398
SM1001,23400
SM1002,23401
SM1003,19776
SM1004,21792
SM1005,23404
SM1387,17709
SM1388,28430
SM1389,25071
SM1390,28431
SM1391,234
SM1392,28432
SM1393,28433
SM1394,16869
SM1395,28434
SM1397,23283
SM1398,23284
SM1399,23285
SM1400,23286
SM1401,23276
SM1402,28440
SM1403,28456
SM1404,28441
SM1405,28444
SM1406,28443
SM1407,28445
SM1408,28446
SM1409,28447
SM1410,28448
SM1411,28449
SM1470,29015
SM1471,7425
SM1472,29017
SM1473,29297
SM1474,29298
SM1475,29300
SM1476,8813
SM1477,29324
SM1478,29330
SM1479,6275
SM1491,17460
SM1492,29373
SM1493,3724
SM1494,29375
SM1495,10398
SM1497,14881
SM1498,22016
SM1499,29407
SM1500,3927
SM1503,29447
SM1504,29520
SM1506,29558
SM1507,29560
SM1509,29561
SM1510,0
