11746,6980,Author,,
11761,2539,Author,,
11771,1896,Author,,
11801,8071,Author,,
11814,5597,Author,,
11816,7875,Author,,
11817,6577,Author,,
11818,3071,Author,,
11821,6841,Author,,
11828,9905,Yiddish Adaption,,
11835,8506,Author,,
11836,8506,Author,,
11837,8506,Author,,
14950,8914,Author,,
14952,7541,Author,,
14954,217,Author,,
14955,1296,Author,,
14957,6196,Author,,
14964,4141,Author,,
14969,1207,Author,,
14971,7346,Author,,
14972,1207,Author,,
14980,6606,Author,,
14992,4744,Author,,
14993,8629,Author,,
14997,2791,Author,,
14999,4177,Author,,
15000,435,Author,,
15006,1207,Author,,
15007,1207,Author,,
15008,1207,Author,,
15019,3761,Author,,
15021,1207,Author,,
15022,4015,Author,,
15023,2934,Author,,
15024,8905,Author,,
15026,377,Author,,
15027,1207,Author,,
15028,1788,Author,,
15031,1993,Author,,
15034,4015,Author,,
15035,5164,Author,,
15038,6878,Author,,
15039,957,Author,,
15041,9205,Author,,
15043,172,Author,,
15045,2763,Author,,
15046,2763,Author,,
15052,5972,Author,,
15061,9786,Author,,
15065,3166,Author,,
15067,1816,Author,,
15070,5164,German Adaption,,
15073,8507,Russian Adaptation,,
15078,3590,Author,,
15080,4744,Author,,
15083,471,Author,,
15086,1207,Author,,
15089,8364,Author,,
15099,1207,Author,,
15101,1896,Author,,
15103,3761,Author,,
15104,4749,Author,,
15105,4744,Author,,
15106,3512,Author,,
15107,4501,Author,,
15111,1424,Author,,
15117,1896,Author,,
15118,8986,Author,,
15121,9347,Author,,
15129,9889,Vocal,,
15129,1207,Author,,
15130,4749,Author,,
15131,4749,Author,,
15134,1896,Author,,
15136,8629,Author,,
15137,1896,Author,,
15142,6438,Author,,
15143,6438,Author,,
15144,6438,Author,,
15146,6294,Author,,
15147,6294,Author,,
15151,1207,Author,,
15153,19963,English Adaptation,,
15157,9274,Author,,
15158,8045,Author,,
15159,8045,Author,,
15166,3761,Author,,
15170,1816,Author,,
15171,2934,Author,,
15172,2763,Author,,
15173,2763,Author,,
15175,1896,Author,,
17035,9236,Author,,
17037,9036,Author,,
12879,3761,Author,,
12880,3761,Author,,
12884,4749,Author,,
12885,3046,Author,,
12888,4744,Author,,
12892,8937,Author,,
12897,272,Author,,
12970,4935,Hebrew Adaptation,,
12989,4749,English Adaption,,
12990,4749,English Adaption,,
13000,3166,Author,,
13009,6853,Author,,
13010,6853,Author,,
13011,8071,Author,,
13012,9839,Author,,
13025,8032,Author,,
13064,4935,Hebrew Translation,,
13115,7875,Author,,
13134,7052,Author,,
13136,3761,Author,,
13141,3766,Author,,
13150,7965,Author,,
13151,6852,Author,,
13155,5317,Author,,
13156,9092,Author,,
13159,4625,Author,,
13164,5929,Author,,
13169,9937,Author,,
13170,8071,Author,,
13171,172,Author,,
13176,6120,Author,,
13180,11036,English Adaption,,
13181,4709,Author,,
13182,4709,Author,,
13183,4709,Author,,
13184,4709,Author,,
13185,4709,Author,,
13189,217,Author,,
13191,4290,Author,,
13201,2792,Yiddish Adaptation,,
13205,6863,Author,,
13207,10467,Author,,
13209,1896,Author,,
13224,5975,Author,,
13244,8113,Author/Vocal,,
13248,389,Author,,
13252,8492,Author,,
13259,1922,Author,,
13262,2763,Author,,
13263,2763,Author,,
13264,5736,Author,,
5669,4883,,,
12999,4883,,,
13273,8364,Author,,
13283,9696,Author,,
13286,1472,Author,,
13288,9696,Author,,
13292,272,Author,,
13301,1207,Author,,
13302,3431,Author,,
13303,2809,Author,,
9658,6724,ComposerVocal,With Chorus,
9659,6724,Composer,,
9660,6724,Composer,,
9661,10379,Composer,,
9662,1252,Composer,,
9665,1077,Composer,,
9666,1077,Composer,,
9667,8445,Composer,,
9680,4350,Composer,,
9681,3842,Composer,,
9724,3268,Composer,,
9726,2033,Composer,,
9727,2033,Composer,,
9735,1003,Composer,,
9736,9517,Composer,,
9738,5359,Composer,,
9739,8470,Composer,,
9746,6326,Composer,,
9748,628,Composer,,
9749,10110,Composer,,
9752,1676,Composer,,
9797,8470,Composer,,
9800,8119,Composer,,
9804,9189,Composer,,
9805,9189,Composer,,
9806,9189,Composer,,
9807,9189,Composer,,
9814,9956,Composer,,
9816,7375,Composer,,
9817,9810,Composer,,
9819,6326,Composer,,
9820,1148,Composer,,
9821,1148,Composer,,
9822,1148,Composer,,
9823,1148,Composer,,
9824,1148,Composer,,
9825,1148,Composer,,
9826,1148,Composer,,
9831,8585,Composer,,
9839,7999,Arranger/Conductor,,
9840,6304,Composer,,
9849,9381,Composer,,
9860,8385,Composer,,
9868,3369,Composer,,
9871,1100,Composer,,
9872,5476,Composer,,
9876,7942,Composer,,
9877,3317,Composer,,
9893,2332,Composer,,
9902,280,Composer,,
9904,4856,Composer,,
32246,19954,Vocal,,
9906,5825,Composer,,
9927,2332,Composer,,
9929,9969,Composer,,
9936,2332,Composer,,
10004,887,Composer,,
10005,887,Composer,,
10016,9969,Composer,,
10017,2575,Composer/Piano,,
10022,7641,Composer,,
10023,596,Composer,,
10024,10290,Composer,,
10060,2575,Composer/Piano,,
10065,3920,Composer,,
10066,9517,Composer,,
10069,2332,Composer,,
10092,10419,Composer,,
10099,9381,Composer,,
10113,4478,Composer,,
10119,8827,Composer,,
10123,9381,Composer,,
10124,9381,Composer,,
10126,2332,Composer,,
10127,9116,Composer,,
10129,6066,Composer,,
10133,7997,Composer,,
10136,7999,Composer,,
10141,1452,Composer,,
10142,2386,Composer,,
10143,1113,Composer,,
10144,1113,Composer,,
10145,6066,Composer,,
10146,6331,Composer,,
10147,3152,Composer,,
10149,8470,Composer,,
10151,6326,Composer,,
10182,6886,Composer,,
10189,9432,Composer,,
10194,143,Composer,,
10197,3445,Composer,,
22343,18566,Trumpet,,
10240,7842,Composer,,
10245,887,Composer,,
10247,19506,Arranger,,
30486,6240,,,
12191,4768,Author,,
12195,7241,Author,,
12211,7208,Author,,
10265,6886,Composer,,
10267,9943,Composer,,
10269,8527,Composer,,
10270,10398,Composer,,
10273,7182,Composer,,
10275,10168,Composer,,
10279,9819,Composer,,
10288,4176,Composer,,
10294,4062,Composer,,
14838,2535,Vocal,,
10314,3920,Composer,,
10317,2458,Composer,,
10320,3455,Composer,,
10321,10104,Composer,,
10324,2629,Composer,,
10326,5695,Composer,,
10327,3738,Composer,,
10328,6326,Composer,,
10329,6326,Composer,,
10335,6269,Composer,,
10336,2332,Composer,,
10337,2332,Composer,,
10348,7500,Arranger,,
10349,306,Composer,,
10350,10165,Composer,,
10353,3842,Composer,,
10354,8779,Composer,,
10355,6660,Composer,,
10362,7866,Composer,,
40754,20324,Vocal,,
10363,135,Composer,,
10369,1959,Composer,,
10370,1976,Composer,,
10374,4397,Composer,,
10375,3807,Composer/Conductor,,
10376,1968,Composer,,
10377,1048,Composer,,
10378,4344,Composer,,
10379,8845,Composer,,
10380,1968,Composer,,
10382,5993,Composer,,
10393,10419,Composer,,
10394,10419,Composer,,
10395,323,Composer,,
10399,2805,Composer,,
10408,10214,Composer,,
10416,2609,Composer,,
10418,4478,Composer,,
10419,5287,Composer,,
10424,10419,Composer,,
31573,569,Vocal,,
10456,1938,Composer,,
31202,833,Piano,,
10470,1585,Composer,,
10471,2185,Composer,,
10473,1648,Composer,,
10474,2185,Composer,,
10480,7546,Composer,,
10492,9286,Composer,,
10493,9286,Composer,,
12874,2251,Author,,
12875,3761,Author,,
12876,3761,Author,,
12877,3761,Author,,
12878,3761,Author,,
7890,4828,Author,,
7898,172,Author,,
7900,19963,English Adaption,,
7903,444,Author,,
7832,8424,Vocal,,
8693,1003,Author,,
8697,8071,Yiddish Adaptation,,
8709,5407,Author,,
8711,10719,Author,,
8712,10719,Author,,
8715,4619,Author,,
8716,2537,Author,,
8718,681,Author,,
1671,19576,Violin,,
8734,8364,Author,,
8736,4582,Author,,
8737,4582,Author,,
8738,4582,Author,,
8739,641,Author,,
8741,8071,Author,,
8742,8071,Author,,
8743,8071,Author,,
8745,2443,Author,,
8752,2443,Author,,
8753,2443,Author,,
8754,2443,Author,,
8755,2444,Author,,
8756,2443,Author,,
33565,20791,Electric Bass Guitar,,
33565,20790,Tof,,
8757,2443,Author,,
8758,2449,Author,,
8759,389,Author,,
8761,9789,Author,,
8762,389,Author,,
8763,6246,Author,,
8764,4048,Author,,
8777,1130,Author,,
8788,9099,Author,,
8789,389,Author,,
8804,2698,Author,,
8817,3761,Author,,
8825,3110,Author,,
8834,2649,Author,,
8835,217,Author,,
8839,8700,Author,,
8842,9082,Russian Adaptation,,
32112,20055,Vocal,,
32113,20053,,,
32113,20054,Vocal/Arranger,,
32114,20053,,,
34416,295,Vocal,,
34417,295,Vocal,,
8860,7805,Author,,
8875,217,Author,,
8876,5949,Author,,
8890,1654,Author,,
8891,7623,Author,,
8892,7623,Author,,
8894,7623,Author,,
8895,2698,Author,,
8897,7623,Author,,
8899,7623,Author,,
8900,5601,Author,,
8903,2493,Author,,
8908,5949,Author,,
8910,5521,Author,,
8913,9034,Author,,
8948,1462,Author,,
8970,5592,Author,,
8981,610,Author,,
9015,1370,Author,,
9019,5693,Author,,
9020,3699,Author,,
9022,4582,Author,,
9023,4582,Author,,
9024,4582,Author,,
9026,3460,Author,,
9030,8495,Translator,,
9046,1345,Author,,
9063,172,Author,,
9064,1021,Author,,
9065,6584,Author,,
9079,6413,Author,,
9080,6413,Author,,
9082,8071,Yiddish Adaption,,
9086,2698,Author,,
9088,10292,Author,,
9110,1870,Author,,
9122,610,Author,,
9137,20039,Author,,
9171,4145,Author,,
9172,7208,Author,,
31913,10770,Vocal,,
9176,6863,Author,,
9177,2039,Author,,
9180,7270,Author,,
9189,2792,Yiddish Adaptation,,
9193,1461,Author,,
9194,4051,Author,,
9204,9275,Author,,
28535,916,Vocal,,
9211,8495,Translator,,
9212,9463,Author,,
9215,10335,Author,,
15426,8495,"Translator, Hebrew",,
9219,1819,Author,,
9221,6413,Author,,
9222,6413,Author,,
9226,4015,Author,,
9228,9905,Yiddish Adaption,,
9229,9905,Yiddish Adaption,,
9232,2862,Author,,
9234,970,Author,,
9235,5164,German Adaption,,
9237,10572,Translator Russian,,
9239,10572,Translator Russian,,
9240,9786,Author,,
9245,8492,Author,,
9250,4971,Author,,
9251,1021,Author,,
9252,1021,Author,,
9253,1021,Author,,
9254,1021,Author,,
9256,1021,Author,,
9259,120,Vocal,,
9262,6610,Author,,
9267,10560,Author,,
9270,207,Author,,
9271,207,Author,,
9272,207,Author,,
9274,207,Author,,
9292,3856,Author,,
9311,5592,Author,,
9312,5592,Author,,
9342,3174,Author,,
9347,4138,Author,,
9349,560,Author,,
12275,6475,Arranger,,
11563,6280,,,
9353,7123,Author,,
9354,7123,Author,,
9355,8071,Author,,
9394,10573,"Translator, English",,
9395,4963,Author,,
9397,9905,Yiddish Adaption,,
9399,9786,Author,,
9400,10351,Author,,
9402,172,Author,,
9409,19963,English Adaptation,,
9427,6009,Author,,
9431,9775,Author,,
9440,9786,Author,,
13595,4344,Composer,,
13598,2332,Composer,,
13602,4336,Composer,,
13603,3807,Composer/Conductor,,
13604,4336,Composer,,
13605,3152,Composer,,
13606,1585,Composer,,
13609,1968,Composer,,
13611,10495,Composer,,
13614,10090,Composer/Cello,,
13617,1968,Composer,,
13618,8029,Composer,,
13619,3807,Composer,,
13620,3807,Composer,,
13622,4527,Composer,,
13624,3807,Composer,,
13625,1968,Composer,,
13626,3807,Composer,,
13627,4010,Composer,,
13629,1107,Composer,,
13637,6326,Composer,,
13649,5287,Composer,,
19531,8005,Yiddish Adaptation,,
31872,8629,Author,,
31872,8629,Composer,,
31872,3317,Vocal,,
31872,6376,Piano,,
31872,8005,Yiddish Adaptation,,
9466,19963,English Adaptation,,
13741,10013,Composer,,
13742,6066,Composer,,
13744,10104,Composer,,
13745,8827,Composer,,
13753,143,Composer,,
13754,143,Composer,,
13757,1585,Composer,,
13767,348,Composer,,
13768,8779,Composer,,
13781,4558,Composer,,
13791,4953,Composer,,
13800,3609,Composer,,
13562,20723,Vocal/Guitar,,
13831,796,Composer,,
13832,10104,Composer,,
8538,4917,Composer,,
8539,2185,Composer,,
8540,10500,Composer,,
8541,9170,Composer,,
8542,8804,Composer,,
8543,4826,Composer,,
8548,4317,Composer,,
30754,5637,Vocal,,
8549,6601,Composer,,
8550,4336,Composer,,
8561,10391,Composer,,
8563,5630,Composer,,
8600,10090,Cello,,
8606,10419,Composer,,
8607,10419,Composer,,
8608,10419,Composer,,
8620,3983,Composer,,
8621,6134,Composer,,
8669,9537,Composer,,
8692,10165,Composer,,
8693,10165,Composer,,
8700,9432,Composer,,
8701,3984,Composer,,
8708,9381,Composer,,
31504,8912,Vocal,,
8709,5737,Composer,,
8711,8569,Composer,,
8712,8569,Composer,,
8715,5187,Composer,,
28593,7493,Vocal/Khalil,Basso,
8716,8449,Composer/Clarinet,,
8718,4454,Composer,,
8729,9286,Composer,,
8734,1577,Composer,,
8736,4856,Composer,,
8737,4856,Composer,,
8738,4856,Composer,,
8739,8779,Composer,,
8741,887,Composer,,
8742,887,Composer,,
8743,887,Composer,,
8745,8470,Composer,,
10574,10165,Author,,
10579,8309,Author,,
10580,8309,Author,,
10582,2941,Author,,
10623,19581,English Adaptation,,
10665,8048,Author,,
10669,1315,Author,,
10678,2227,Author,,
10679,2228,Author,,
10680,2227,Author,,
10686,20640,English Adaptation,,
10694,3625,Author,,
10705,2204,Author/Vocal,,
10706,217,Author,,
10708,2443,Author,,
9443,560,Author,,
9444,560,Author,,
9450,6414,Author,,
9454,7540,Author,,
9455,5763,Author,,
9477,10574,Author,,
9486,5404,Author,,
9487,5631,Author,,
9488,5631,Author,,
9492,10012,Author,,
9493,1826,Author,,
9495,3656,Author,,
9496,3800,Author,,
9506,2909,Author,,
9509,272,Author,,
9525,816,Author,,
9527,8643,Author,,
9528,8643,Author,,
9546,6929,Author,,
9564,4015,Author,,
9565,4015,Author,,
9566,4015,Author,,
9567,4015,Author,,
9568,4015,Author,,
40119,22209,"clarinet, fluier, vocals",,
40119,23809,violin,,
9569,4015,Author,,
9570,4015,Author,,
9573,3761,Author,,
9575,3962,"Translator, Spanish",,
9599,2374,Author,,
9601,1870,Author,,
9602,7965,Author,,
9603,7965,Author,,
9617,3647,Author,,
9629,6607,Author,,
9631,6608,Author,,
9632,6609,Author,,
9633,1021,Author,,
9635,10234,Author,,
9641,509,Author,,
6404,2955,Composer,,
6405,2955,Composer,,
6410,9517,Composer,,
17074,7067,,,
6415,8623,Composer,,
6416,3738,Composer,,
6435,9286,Composer,,
6439,9286,Composer,,
6440,9286,Composer,,
6442,4478,Vocal/Orchestra Leader,,
6447,5378,Composer,,
6448,306,Composer,,
6452,9664,Composer,,
6453,8385,Composer,,
6454,887,Composer,,
6455,887,Composer,,
6457,406,Composer,,
6458,8595,Composer,,
6510,6825,Composer,,
6530,8470,Composer,,
6547,6326,Composer,,
6558,10170,Composer,,
6560,1648,Composer,,
6562,8868,Composer,,
6563,1585,Composer,,
6564,6995,Composer,,
6595,528,Composer,,
6596,10446,Composer,,
6598,10446,Composer,,
6614,90,Composer,,
6616,4008,Composer,,
6621,9432,Composer,,
6625,7500,Composer,,
6634,4023,Composer,,
6638,7895,Composer,,
6641,6980,Composer,,
6661,1126,Composer,,
6665,7657,Composer,,
6666,7657,Composer,,
6672,5072,Composer,,
6685,4344,Composer,,
6686,9299,Composer,,
6687,6329,Composer,,
6698,5060,Composer,,
6704,3557,Composer,,
12880,8470,Composer,,
1282,10111,Composer,,
1284,1148,Composer,,
1285,1148,Composer,,
1286,1148,Composer,,
1287,1148,Composer,,
1288,1148,Composer,,
1309,9537,Composer,,
1311,3859,Composer,,
1312,4993,Composer,,
1314,5348,Composer,,
35650,21829,Vocal,,Accompanied by his choir from the First Hungarian Congregation Ohab Tzedek in NYC
35624,21874,Vocal,,
1315,9702,Composer,,
1316,5716,Composer,,
1317,90,Composer,,
1319,225,Composer,,
1321,8470,Composer,,
1352,6326,Composer,,
1369,6614,Composer,,
1381,3342,Composer/Conductor,,
1390,9381,Composer,,
1392,9956,Composer,,
1402,4110,Composer,,
1404,10446,Composer,,
1406,7500,Composer,,
1411,8889,Composer,,
1422,4844,Composer,,
1432,5118,Composer,,
1433,5118,Composer,,
1434,5118,Composer,,
1435,5118,Composer,,
1444,973,Composer,,
1445,973,Composer,,
1450,3666,Composer,,
1451,3609,Composer,,
1452,1308,Composer,,
1455,6326,Composer,,
1456,10168,Composer,,
1457,3087,Composer,,
1461,517,Composer/Conductor,,
32074,5678,Arranger/Vocal,,
1517,9849,Composer,,
1518,9432,Composer,,
1519,2375,Composer,,
1524,9639,Composer,,
7459,20566,Vocal,,
1535,7895,Composer,,
1537,2142,Composer,,
1539,9969,Composer,,
1543,9432,Composer,,
1546,323,Composer,,
1419,4102,Vocal,,
1549,9428,Composer,,
1551,9537,Composer,,
1553,6601,Composer,,
1554,8029,Composer,,
1559,1968,Composer,,
1560,1968,Composer,,
1561,6029,Composer,,
1562,8758,Composer,,
1572,3618,Composer,,
1573,1431,Vocal,,
1577,6662,Composer,,
1583,6662,Composer,,
1594,5922,Composer,,
1597,10456,Composer,,
1598,1273,Composer,,
1600,2017,Composer,,
1602,7305,Composer,,
1603,10104,Composer,,
1604,4622,Composer,,
40998,23997,vocal,,
1605,1968,Composer,,
1627,7305,Composer,,
1631,905,Composer,,
1640,6789,Composer,,
1645,1113,Composer,,
1646,1113,Composer,,
1647,4023,Composer,,
1652,7297,Composer,,
1653,9969,Composer,,
1654,9969,Composer,,
1656,10170,Composer,,
1668,5825,Composer,,
35542,21805,Vocal,,with unknown choir
35546,21806,Clarinet,,Clarinet Solo with Orchestra Accompaniment
1707,6923,Violin Solo,,
1732,10446,Composer,,
1734,90,Composer,,
8367,6966,Vocal,,
6711,4579,Composer,,
6712,10493,Composer,,
6721,8470,Composer,,
6732,9506,Composer/Vocal,,
6734,9920,Composer,,
6735,9381,Composer,,
6736,5749,Composer,,
6742,10500,Composer,,
6743,10500,Composer,,
6766,1649,Composer,,
6769,5287,Composer,,
6774,5287,Composer,,
6775,8385,Composer,,
33479,20692,,,
33635,20692,,,
35655,7527,Vocal,,
35655,21880,,,
6777,1237,Composer,,
6778,1237,Composer,,
6784,3029,Composer,,
6785,8470,Composer,,
6786,8470,Composer,,
6787,8470,Composer,,
35792,22028,Vocal/Arranger,,member: Trio C tot de deride
35792,22029,Accordion,,
10927,18201,Author/Composer,,
10948,1454,Author/Composer,,
10963,2580,Author/Composer,,
10971,10165,Author/Composer,,
15176,3891,Author,,
15177,1207,Author,,
15179,1816,Author,,
15186,1816,Author,,
15188,8071,Yiddish Adaption,,
15189,1207,Author,,
15190,2451,Author,,
15191,3891,Author,,
15192,1816,Author,,
15194,1816,Author,,
15197,20436,English Adaptation,,
4794,5478,Arranger,,
15200,2763,Author,,
15201,2763,Author,,
15203,3761,Author,,
15204,1207,Author,,
15206,9156,Author,,
15215,9786,Author,,
15219,1207,Author,,
15220,6411,Author,,
15226,1816,Author,,
15227,3699,Author,,
15228,1870,Author,,
15229,8859,Author,,
15233,2763,Author,,
15234,2763,Author,,
15239,3891,Author,,
15241,6021,Author,,
15242,9276,Author,,
15246,9566,Author,,
15253,217,Author,,
15254,3058,Author,,
15261,3891,Author,,
15271,9786,Author,,
15274,3891,Author,,
15275,3761,Author,,
15276,3887,Author,,
15277,2443,Author,,
10355,4228,Author,,
10362,6409,Author,,
10369,2686,Author,,
10381,9232,Author,,
10393,5958,Author,,
10394,5959,Author,,
10395,8156,Author,,
10398,2272,English Adaptation,,
10408,10218,Author,,
10417,2906,Yiddish Adaption,,
10419,1368,Author,,
10424,8629,Author,,
10439,217,"Translator, Hebrew",,
10444,4502,Author,,
10450,172,Author,,
10451,172,Author,,
10452,172,Author,,
10453,172,Author,,
10487,8492,Author,,
10489,172,Author,,
10492,9905,Yiddish Adaption,,
10493,7965,Author,,
11065,8495,"Translator, Hebrew",,
10495,8364,Author,,
10496,9205,Author,,
10497,172,Author,,
10501,7952,Author,,
10502,8005,Author,,
10507,8429,Author,,
10508,2240,Author,,
10512,8071,Yiddish Translator,,
10513,5929,Author,,
10514,3013,Author,,
10517,7208,Author,,
31614,10535,,,
10518,7208,Author,,
10519,7208,Author,,
10520,7208,Author,,
10522,3699,Author,,
10523,3699,Author,,
10524,3699,Author,,
10525,3699,Author,,
10526,2792,Yiddish Adaptation,,
10527,5086,Author,,
10534,3761,Author,,
10535,272,Author,,
10537,1896,Author,,
10538,272,Author,,
10550,10573,"Translator, English",,
10558,172,Author,,
10559,172,Author,,
10560,3800,Author,,
10561,3800,Author,,
10573,7208,Author,,
32894,20361,Trombone,,Guest
8533,9639,Composer,,
8536,9432,Composer,,
13558,3334,Composer,,
13570,9286,Composer,,
13571,1585,Composer,,
13572,10446,Composer,,
13578,10446,Composer,,
13579,10446,Composer,,
13580,10446,Composer,,
13581,9286,Composer,,
28523,8336,,,
28523,8827,Violin,,
13588,1113,Composer,,
13589,1113,Composer,,
13593,6257,Composer/Conductor Orchestra,,
10721,8071,Hebrew Translator,,
10723,1315,Author,,
13306,4454,Author,,
13307,9956,Author,,
28663,12060,Vocal,,
13313,3940,Author,,
13322,350,Author,,
13323,8968,Author,,
13327,8629,Author/Composer,,
13349,20039,Author,,
13354,8429,Author,,
13356,8429,Author,,
13358,8429,Author,,
13359,8429,Author,,
13392,4749,Author,,
27113,19168,Accordion,,
13393,1021,Author,,
13394,1021,Author,,
13395,1021,Author,,
13396,1021,Author,,
13397,1021,Author,,
13398,1021,Author,,
13399,8071,Author,,
13410,4744,Author,,
13416,5821,Author,,
13418,10168,Author,,
9460,19663,Director Chorale,,
13438,1021,Author,,
13439,1021,Author,,
31292,19570,Vocal,,
31293,19570,Vocal,,
31294,19570,Vocal,,
31295,19570,Vocal,,
13477,8770,Author,,
13481,20039,Author,,
13484,7519,Author,,
13486,7519,Author,,
13503,8502,Author,,
13515,9621,Author,,
13517,527,Author,,
13522,4935,Author,,
13523,10329,Author,,
13530,691,Author,,
13531,4946,Author,,
13532,4709,Author,,
13536,7541,Author,,
13549,8071,Yiddish Adaption,,
13555,2651,Yiddish Adaption,,
13570,1870,Author,,
13572,7097,Author,,
13578,7097,Author,,
13579,7097,Author,,
13580,7097,Author,,
13581,1870,Author,,
13625,1345,Author,,
13629,9657,Author,,
13663,8879,Author,,
13726,2646,Vocal,,
13735,4744,English Adaptation,,
13741,5086,Author,,
13744,272,Author,,
13748,5929,Author,,
13753,4445,Author,,
13754,4445,Author,,
13756,1716,Author,,
13767,6450,Author,,
13768,7279,Author,,
13773,447,Author,,
13781,272,Author,,
13789,4121,Author,,
13798,8495,Translator,,
13800,8787,Author,,
13820,10351,Yiddish Adaptation,,
13821,10351,Yiddish Adaption,,
13823,3410,Author,,
13831,3761,Author,,
13832,3761,Author,,
13850,6929,Author,,
13868,3109,Author,,
13872,272,Author,,
13876,9032,Author,,
13880,8925,Author Adaptation/Vocal,,
13908,8643,Author,,
13818,20723,Vocal/Guitar,,
14952,20723,Vocal/Guitar,,
14077,20723,Vocal/Guitar,,
13910,717,Author,,
13914,2653,Author,,
1628,4883,,,
6925,4885,,,
13918,8699,Author,,
13919,5129,Author,,
13923,6929,Author,,
13924,6929,Author,,
13925,6929,Author,,
13926,6929,Author,,
34070,21175,Vocal,,
34070,21176,Guitar,,
13927,6929,Author,,
13929,2443,Author,,
13931,1315,Author,,
31867,8347,Vocal,,
31868,8347,Vocal,,
13934,7186,Author,,
13935,692,Author,,
13938,6601,Author,,
13945,8495,Translator,,
13972,8762,Author,,
13973,987,Author,,
22014,188,Author,,
28629,10083,,,
22020,3293,Author,,
22033,10482,Author,,
22058,8309,Author,,
22068,7450,Author,,
22089,3699,Author,,
22099,610,Author,,
22122,8492,Author,,
22185,8428,Author,,
22188,4138,Author,,
22189,839,Author,,
22200,245,Author,,
22221,4709,Author,,
32147,20069,Vocal,,
22242,5819,Author,,
22272,2414,Author,,
22277,5086,Yiddish Adaption,,
22286,4138,Author,,
22288,4031,Author,,
22291,790,Author,,
31692,19868,Vocal,,
22292,4618,Author,,
22293,3730,Author,,
22366,9938,Author,,
22376,7208,Author,,
22401,9576,Author,,
22458,4462,Author,,
22459,4543,Author,,
22460,4543,Author,,
22461,3518,Author,,
22462,3518,Author,,
22463,9786,Author,,
22464,9786,Author,,
22465,9786,Author,,
22466,7714,Author,,
22467,9786,Author,,
22469,9786,Author,,
22486,3825,Author,,
22487,1021,Author,,
22488,1021,Author,,
22489,1021,Author,,
32826,20348,Arranger,,
25275,7551,Mandolin,Aufwind Member,
25275,7767,Bandoneon/Guitar/Percussion,Aufwind Member,
25275,11183,Clarinet/Arranger,Aufwind Member,
25275,11184,Bass,Aufwind Member,
25275,4831,Violin/Arranger,Aufwind Member,
25277,492,Arranger,,
25277,7551,Mandolin,Aufwind Member,
25277,7767,Bandoneon/Guitar/Percussion,Aufwind Member,
25277,11183,Clarinet/Arranger,Aufwind Member,
25277,11184,Bass,Aufwind Member,
25277,4831,Vocal/Violin/Arranger,Aufwind Member,
25278,492,Arranger,,
25278,7551,Mandolin,Aufwind Member,
25278,7767,Bandoneon/Guitar/Percussion,Aufwind Member,
25278,11183,Clarinet/Arranger,Aufwind Member,
25278,11184,Bass,Aufwind Member,
25278,4831,Violin/Arranger,Aufwind Member,
3784,4251,Author,,
3787,2737,Author,,
3791,3647,Author,,
3793,7574,Author,,
3794,7574,Author,,
3799,235,Author,,
3803,5135,Author,,
3817,6858,Author,,
3819,2789,Author,,
3820,5647,AuthorVocal,,
3832,7020,Author,,
3833,7774,Author,,
28526,8943,Vocal,,
28527,1522,Vocal,,
28528,6487,Vocal,,
28528,6494,Cymbalom,,
28529,1602,Vocal,,
28530,1522,Vocal,,
28531,10994,Vocal,,
28531,10993,,,
28531,10997,Orchestra Leader/Violin,,
28532,10998,Vocal,,
28532,4288,Quartet Leader/Vocal,"Jewish Art Quartet, Member",
28532,11000,Vocal/Tenor,"Jewish Art Quartet, Member",
3853,1716,Author,,
3859,10167,Author,,
3870,10554,Author,,
3871,8071,Author,,
3872,1207,Author,,
3899,272,Author,,
3900,5409,Author,,
3901,5407,Author,,
3904,2792,Yiddish Adaptation,,
3905,3699,Author,,
3906,3699,Author,,
3907,3699,Author,,
3908,3699,Author,,
3930,9322,Author,,
3931,8794,Author,,
29976,19215,Orchestra Leader,,
3932,5929,Author,,
3941,3761,Author,,
3944,3056,Author,,
3974,6766,English Adaptation,,
3976,3829,Vocal/Translator,,
3988,8364,Author,,
3991,8148,Author,,
3997,3761,Author,,
4010,9481,Author,,
4016,3084,Author,,
4018,4307,Author,,
4020,4307,Author,,
4023,4661,Author,,
4041,4478,Author,,
4042,3044,Author,,
4043,3647,Author,,
4044,8071,Author,,
4049,172,Author,,
4057,2909,Author,,
4058,8428,Author,,
4059,6152,Author,,
25285,4831,Vocal/Violin/Arranger,Aufwind Member,
21649,492,,,
21652,492,,,
21653,492,,,
21655,492,,,
21658,492,,,
21660,492,,,
21662,492,,,
21664,492,,,
21869,492,,,
21874,492,,,
21878,492,,,
24119,7551,Vocal,,
24121,492,,,
24122,4831,Vocal,,
24123,4831,Vocal,,
24124,4831,Vocal,,
24125,4831,Vocal,,
24126,4831,Vocal,,
40528,23859,,,
24127,4831,Vocal,,
24128,4831,Vocal,,
24129,492,,,
24130,4831,,,
24131,4831,Vocal,,
24132,4831,Vocal,,
24133,4831,Vocal,,
24134,4831,Vocal,,
28631,4564,Vocal/Guitar,,
28631,7662,Violin,,
28631,6117,Violin,,
28631,6533,Contrabass,,
22952,4564,Vocal/Guitar,,
22952,7662,Violin,,
22952,6117,Violin,,
22952,6533,Contrabass,,
22954,7662,Violin,,
22954,6117,Violin,,
22954,6533,Contrabass,,
22955,6533,Contrabass,,
37026,4384,Vocal,,
